Label,Drug,pubchem_id,MACCS(--8),MACCS(-11),MACCS(-13),MACCS(-14),MACCS(-15),MACCS(-16),MACCS(-17),MACCS(-19),MACCS(-21),MACCS(-22),MACCS(-23),MACCS(-24),MACCS(-25),MACCS(-26),MACCS(-27),MACCS(-28),MACCS(-30),MACCS(-32),MACCS(-33),MACCS(-34),MACCS(-36),MACCS(-37),MACCS(-38),MACCS(-39),MACCS(-40),MACCS(-41),MACCS(-42),MACCS(-43),MACCS(-45),MACCS(-46),MACCS(-47),MACCS(-48),MACCS(-49),MACCS(-50),MACCS(-51),MACCS(-52),MACCS(-53),MACCS(-54),MACCS(-55),MACCS(-56),MACCS(-57),MACCS(-58),MACCS(-59),MACCS(-60),MACCS(-61),MACCS(-62),MACCS(-63),MACCS(-64),MACCS(-65),MACCS(-66),MACCS(-67),MACCS(-68),MACCS(-69),MACCS(-70),MACCS(-71),MACCS(-72),MACCS(-73),MACCS(-74),MACCS(-75),MACCS(-76),MACCS(-77),MACCS(-78),MACCS(-79),MACCS(-80),MACCS(-81),MACCS(-82),MACCS(-83),MACCS(-84),MACCS(-85),MACCS(-86),MACCS(-87),MACCS(-88),MACCS(-89),MACCS(-90),MACCS(-91),MACCS(-92),MACCS(-93),MACCS(-94),MACCS(-95),MACCS(-96),MACCS(-97),MACCS(-98),MACCS(-99),MACCS(100),MACCS(101),MACCS(102),MACCS(103),MACCS(104),MACCS(105),MACCS(106),MACCS(107),MACCS(108),MACCS(109),MACCS(110),MACCS(111),MACCS(112),MACCS(113),MACCS(114),MACCS(115),MACCS(116),MACCS(117),MACCS(118),MACCS(119),MACCS(120),MACCS(121),MACCS(122),MACCS(123),MACCS(124),MACCS(125),MACCS(126),MACCS(127),MACCS(128),MACCS(129),MACCS(130),MACCS(131),MACCS(132),MACCS(133),MACCS(134),MACCS(135),MACCS(136),MACCS(137),MACCS(138),MACCS(139),MACCS(140),MACCS(141),MACCS(142),MACCS(143),MACCS(144),MACCS(145),MACCS(146),MACCS(147),MACCS(148),MACCS(149),MACCS(150),MACCS(151),MACCS(152),MACCS(153),MACCS(154),MACCS(155),MACCS(156),MACCS(157),MACCS(158),MACCS(159),MACCS(160),MACCS(161),MACCS(162),MACCS(163),MACCS(164),MACCS(165)
1,calcitriol,5280453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5,0,0,6,0,0,0,0,3,6,0,0,6,0,0,0,2,0,0,3,4,0,3,0,0,0,0,0,0,0,0,1,9,5,0,2,3,0,0,0,0,0,0,3,0,2,0,2,0,1,1,4,0,3,5,0,3,0,0,3,0,3,0,2,4,0,0,12,3,15
1,perospirone hcl,115368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,1,0,3,0,3,5,0,1,2,0,0,2,0,1,0,10,0,2,0,6,0,0,0,0,12,0,0,0,0,2,6,0,0,0,0,0,2,5,0,1,4,3,0,1,1,0,1,11,9,0,0,0,1,0,1,1,5,5,0,0,0,3,2,0,1,0,6,3,0,3,0,0,6,2,4,3,0,3,1,0,4,1,18,2,24
0,terbinafine hcl,1549008,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,3,0,0,0,2,0,2,0,0,1,0,4,1,1,10,0,10
1,calcipotriol,5288783,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5,0,0,8,0,0,0,0,2,6,0,0,4,0,0,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1,7,4,0,2,2,0,0,0,0,0,0,3,0,0,0,2,0,1,1,3,0,1,5,0,3,0,0,0,0,3,0,2,2,0,0,12,3,18
1,methyltestosterone,6010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,2,0,0,0,0,1,14,0,0,5,0,0,0,3,0,0,3,6,0,3,0,0,0,0,0,0,0,0,1,8,7,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,1,0,4,0,2,3,0,2,0,1,0,0,1,0,1,3,0,0,14,2,17
1,nifedipine,4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,0,2,0,0,0,1,0,0,1,0,1,1,1,0,0,3,2,1,0,2,1,4,0,1,3,7,1,0,0,2,0,3,2,2,5,4,2,1,12,6,12
1,2h-indol-2-one13-dihydro-1-phenyl-33-bis(4-pyridinylmethyl),10993167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,0,2,0,1,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,2,1,0,0,1,0,4,0,0,1,1,3,2,0,1,0,0,3,1,24,1,27
1,ifenprodil,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,0,1,0,0,1,1,0,0,1,0,0,4,5,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,2,1,0,0,0,2,2,0,1,1,2,1,1,1,1,1,18,2,18
1,enrofloxacin,71188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,0,0,0,0,3,5,1,0,3,0,0,0,0,0,0,0,3,3,2,5,0,0,0,0,6,0,1,2,0,0,6,0,0,1,0,2,0,2,0,1,3,3,2,0,1,0,0,4,5,0,0,0,2,1,2,1,3,4,1,0,0,2,1,4,1,1,3,3,0,4,0,1,5,2,1,3,1,3,2,1,3,1,16,3,19
1,finasteride,57363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,5,0,1,2,0,0,0,0,1,14,0,0,4,0,2,1,3,0,0,1,4,2,2,0,0,1,0,0,0,0,0,0,6,5,0,1,0,0,0,0,1,1,0,0,0,3,1,1,0,1,0,3,0,4,2,2,0,0,2,0,4,0,2,1,5,2,0,14,2,17
1,cerivastatin na,446156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,2,0,1,0,0,0,1,1,2,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,2,2,0,1,0,0,1,0,3,2,3,0,0,5,1,3,0,0,4,5,0,2,1,1,3,2,4,0,4,5,1,1,12,5,12
1,artesunate,65664,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,0,0,2,0,1,13,0,0,2,0,0,0,2,0,0,2,2,0,2,0,1,0,0,7,1,0,1,0,4,2,0,0,3,0,0,0,1,4,0,1,5,1,0,1,0,1,6,3,0,2,2,0,2,0,2,2,0,6,0,7,3,0,0,14,8,16
1,itraconazole,55283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,5,0,6,1,8,4,0,0,8,0,3,4,2,0,2,0,0,0,0,4,3,15,3,2,0,5,0,0,2,0,0,1,2,0,2,1,6,1,1,1,1,0,1,1,1,1,8,5,2,2,1,1,1,7,6,1,0,3,3,2,3,0,10,6,0,1,0,7,2,2,1,2,2,5,1,5,0,3,7,1,3,7,3,5,3,2,8,1,24,4,39
1,voriconazole,71616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,5,0,3,4,0,0,3,0,0,0,3,0,0,0,0,0,0,2,1,5,1,2,0,1,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1,5,1,0,1,1,0,0,0,0,0,0,1,0,3,0,0,5,0,1,0,0,4,0,4,1,0,0,1,0,4,0,1,1,0,1,2,1,1,0,1,5,1,12,1,17
1,itavastatin ca,5282452,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,1,2,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,1,0,0,1,0,3,1,0,0,0,3,1,2,1,0,0,3,0,2,0,1,2,2,3,0,3,0,1,1,16,4,19
1,nimodipine,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,2,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,4,1,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,1,4,2,0,3,0,0,0,1,0,2,1,0,1,1,1,1,0,4,3,1,0,0,1,5,1,1,4,5,1,1,2,2,2,3,3,2,6,5,2,1,12,7,12
0,5-fluorocytosine,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0,1,0,2,0,3,0,0,3,0,6,1,6
1,moxifloxacin hcl,152946,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,3,0,1,1,0,2,2,1,0,3,1,1,0,1,0,1,5,3,2,2,3,0,0,0,1,12,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,3,2,2,0,1,1,1,5,5,0,1,0,2,1,2,1,3,2,1,1,0,2,2,5,1,2,2,2,0,5,1,2,3,2,0,4,2,3,3,1,3,1,16,4,22
1,am-251,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,2,4,0,0,2,0,0,2,3,0,0,1,1,1,0,4,1,5,1,1,0,2,0,0,2,1,0,0,3,0,0,1,4,0,0,0,0,0,1,1,0,1,3,2,0,2,1,0,0,5,4,1,0,0,2,3,1,0,3,1,0,0,0,3,0,6,1,0,2,2,0,6,1,0,2,1,0,6,0,3,0,1,4,1,18,1,23
1,exemestane,60198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,14,0,0,4,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,5,5,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,1,2,0,2,0,2,0,0,0,0,1,2,0,0,14,2,17
1,dolasetron mesylate,3033818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,0,1,8,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,2,0,1,1,1,4,5,0,0,3,0,0,0,1,2,0,0,0,0,1,2,0,1,1,0,1,0,0,1,2,1,2,0,3,1,1,2,0,2,1,17,3,20
0,duloxetine hcl,60835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,1,6,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,1,0,2,0,1,1,0,1,1,1,10,1,15
1,nobiletin,72344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,7,8,1,6,0,0,5,6,0,9,0,1,0,0,7,0,7,6,0,1,16,8,16
1,diphenoxylate,13505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,0,0,2,0,0,1,1,2,0,1,1,0,6,6,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,3,1,0,0,0,0,4,1,3,0,1,1,1,1,2,1,24,2,24
0,carmofur,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,3,0,1,0,0,1,0,1,0,3,1,1,1,0,0,0,0,3,2,2,1,0,0,0,1,0,2,1,1,0,3,1,0,0,1,1,1,3,1,0,1,2,1,0,0,0,0,1,2,4,0,1,0,0,1,0,1,2,0,0,0,0,2,2,0,0,1,2,1,0,4,2,0,1,3,5,3,0,3,2,1,3,0,6,3,6
1,tibolone,444008,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,2,0,0,0,0,1,14,0,0,4,0,0,0,2,0,0,2,3,0,2,0,0,0,0,0,0,0,0,1,8,7,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,1,0,3,0,1,3,0,2,0,1,0,0,1,0,1,2,0,0,14,2,17
1,isradipine,3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,2,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,5,5,1,4,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,2,1,2,0,0,0,1,0,0,0,0,0,1,4,0,0,2,3,2,0,0,1,3,0,0,4,5,1,1,0,2,0,4,2,1,4,5,3,1,12,5,15
0,rimcazole,53389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1,0,2,3,0,0,0,0,1,0,0,0,0,5,0,2,0,4,0,0,0,1,9,0,0,3,0,0,3,0,0,0,2,0,0,0,0,1,3,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,1,0,1,2,1,0,1,0,4,0,3,4,0,3,0,2,3,1,18,0,19
1,synephrine,7172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,2,1,1,1,1,1,6,2,6
0,nisoldipine,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4,2,0,2,0,0,0,1,0,0,1,0,1,1,1,0,0,3,3,1,0,2,1,4,0,1,4,7,1,0,1,2,1,3,2,2,5,5,2,1,12,6,12
1,bicalutamide,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,2,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,4,1,1,0,0,1,1,0,1,0,2,1,2,0,1,0,2,1,1,1,1,1,2,1,1,3,1,2,1,12,4,12
1,nelfinavir mesylate,64143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,2,2,1,0,0,0,1,2,0,1,0,3,2,2,0,0,2,0,0,1,0,2,0,0,0,2,6,0,0,0,0,2,2,1,1,0,0,0,2,1,0,0,1,1,0,0,1,0,0,7,8,0,3,1,0,0,0,1,1,2,2,1,2,2,1,3,1,2,2,1,3,5,2,2,3,2,2,5,2,3,3,4,3,1,22,4,22
1,ru 24969,108029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,1,0,0,5,0,1,2,2,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,2,1,2,0,0,1,1,1,0,1,2,1,12,1,15
1,nitazoxanide,41684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,3,1,0,2,0,0,0,0,1,2,0,0,1,0,1,0,5,4,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,2,2,1,1,0,0,0,1,0,0,2,0,2,1,2,0,0,2,0,2,1,2,0,3,0,1,0,2,1,1,0,2,0,3,1,2,4,1,3,1,6,5,11
1,medroxyprogesterone,10631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,2,0,0,0,0,1,14,0,0,5,0,0,0,3,0,0,3,4,0,2,0,0,0,0,0,0,0,0,1,7,6,0,0,2,0,0,0,1,0,0,1,0,2,0,2,0,1,1,3,0,3,3,0,3,0,2,0,0,1,0,2,4,0,0,14,3,17
1,stiripentol,5311454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,1,0,0,2,0,0,3,1,0,0,0,3,0,2,3,0,1,6,3,9
1,corticosterone,5753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,2,0,0,0,0,1,14,0,0,5,1,0,0,2,0,0,2,4,0,2,0,0,0,0,0,0,0,0,1,8,7,0,1,3,0,0,0,1,0,0,2,1,0,0,2,0,1,2,3,0,1,2,0,3,1,2,1,0,2,0,3,2,0,0,14,4,17
1,tremulacin,442544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,1,3,5,0,0,0,3,2,0,0,0,1,1,1,4,8,0,0,6,2,1,9,1,0,0,9,0,7,2,3,2,0,8,0,10,0,0,1,24,11,24
1,desoximetasone,5311067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,4,0,0,0,0,1,14,0,1,4,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,5,3,0,1,2,0,1,0,1,0,0,2,1,1,0,2,0,1,2,1,0,2,6,0,3,1,2,1,0,2,0,3,3,0,0,14,4,17
1,ketotifen fumarate,3827,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,0,5,0,1,2,2,0,0,0,0,11,0,0,0,0,0,2,0,0,0,2,2,0,1,0,1,1,1,0,0,1,0,0,4,4,0,0,1,0,0,0,0,2,1,0,0,0,0,1,3,1,0,2,1,0,0,0,1,2,1,0,0,0,1,0,1,1,1,12,1,20
1,beta-estradiol,5757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,14,0,0,3,0,0,0,1,1,0,1,3,0,2,0,0,0,0,0,0,1,0,1,6,5,0,1,1,0,0,0,0,0,0,2,0,0,0,2,2,1,0,3,0,0,2,0,2,0,0,0,0,2,0,1,1,0,1,14,2,17
